Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
lorentz,relu,fmnist,0.8657000064849854,0.3919535279273987,0.9375832889125799,0.18139838381235535,0,0.01,1e-05,sgd,40,1,9.720342874526978
lorentz,relu,fmnist,0.87909996509552,0.3692685067653656,0.9370002665245203,0.18098423328560426,1,0.01,1e-05,sgd,40,1,19.1964213848114
lorentz,relu,fmnist,0.8737999796867371,0.38402625918388367,0.9379497601279317,0.18062946188456214,2,0.01,1e-05,sgd,40,1,28.879462003707886
lorentz,relu,fmnist,0.876800000667572,0.3710945248603821,0.9380830223880597,0.17998707373100303,3,0.01,1e-05,sgd,40,1,38.140174865722656
lorentz,relu,fmnist,0.8757999539375305,0.38765135407447815,0.9389325692963753,0.179078810218809,4,0.01,1e-05,sgd,40,1,47.863059282302856
lorentz,relu,fmnist,0.8775999546051025,0.36874017119407654,0.9392157515991472,0.17876165796682905,5,0.01,1e-05,sgd,40,1,57.492539167404175
lorentz,relu,fmnist,0.8754000067710876,0.3720853924751282,0.9390325159914712,0.1768372480962068,6,0.01,1e-05,sgd,40,1,66.91960620880127
lorentz,relu,fmnist,0.8775999546051025,0.37379682064056396,0.9401152718550106,0.1772003287652027,7,0.01,1e-05,sgd,40,1,76.45298600196838
lorentz,relu,fmnist,0.875,0.3723747730255127,0.939515591684435,0.1767763167119293,8,0.01,1e-05,sgd,40,1,86.16841340065002
lorentz,relu,fmnist,0.8776999711990356,0.37604233622550964,0.9397154850746269,0.17515515768801226,9,0.01,1e-05,sgd,40,1,96.15828680992126
lorentz,relu,fmnist,0.8789999485015869,0.3646663427352905,0.939632196162047,0.174755220571513,10,0.01,1e-05,sgd,40,1,105.82385396957397
lorentz,relu,fmnist,0.8797999620437622,0.3725447654724121,0.9404151119402985,0.17473162306365428,11,0.01,1e-05,sgd,40,1,115.3848888874054
lorentz,relu,fmnist,0.8765999674797058,0.3804478645324707,0.9397488006396588,0.17437540838665672,12,0.01,1e-05,sgd,40,1,125.17306017875671
lorentz,relu,fmnist,0.871399998664856,0.3970474898815155,0.9410647654584222,0.17387899664689355,13,0.01,1e-05,sgd,40,1,135.01226949691772
lorentz,relu,fmnist,0.8754000067710876,0.3833768665790558,0.9407482675906184,0.17283707858323416,14,0.01,1e-05,sgd,40,1,144.84830594062805
lorentz,relu,fmnist,0.8757999539375305,0.36595582962036133,0.9406316631130064,0.17259932233135838,15,0.01,1e-05,sgd,40,1,154.45794653892517
lorentz,relu,fmnist,0.8744999766349792,0.38240909576416016,0.941297974413646,0.17162589856119617,16,0.01,1e-05,sgd,40,1,164.11936044692993
lorentz,relu,fmnist,0.877299964427948,0.37307077646255493,0.9422308102345416,0.17062177433213319,17,0.01,1e-05,sgd,40,1,173.55689072608948
lorentz,relu,fmnist,0.8755999803543091,0.3749813139438629,0.9409481609808102,0.1711374453779286,18,0.01,1e-05,sgd,40,1,182.9855670928955
lorentz,relu,fmnist,0.8761000037193298,0.39178892970085144,0.9424473614072495,0.16973303638096812,19,0.01,1e-05,sgd,40,1,192.72419118881226
lorentz,relu,fmnist,0.8756999969482422,0.37357059121131897,0.9430970149253731,0.1685972753038475,20,0.01,1e-05,sgd,40,1,201.8719081878662
lorentz,relu,fmnist,0.8748999834060669,0.3869245946407318,0.9435800906183369,0.1682492748800435,21,0.01,1e-05,sgd,40,1,211.99136233329773
lorentz,relu,fmnist,0.8799999952316284,0.3799351751804352,0.9430470415778252,0.16754641537187195,22,0.01,1e-05,sgd,40,1,221.61532020568848
lorentz,relu,fmnist,0.8721999526023865,0.39267614483833313,0.9428304904051172,0.1683595864288906,23,0.01,1e-05,sgd,40,1,231.02288460731506
lorentz,relu,fmnist,0.8729999661445618,0.39577874541282654,0.9418643390191898,0.1678011708859124,24,0.01,1e-05,sgd,40,1,240.6662027835846
