,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3468,1.8396852,0.30133644,1.9447889,0,0.0001,1e-05,100,3,,
1,model_type.euclidean,activation.dmelu,0.3865,1.7243998,0.3675776,1.7806889,1,0.0001,1e-05,100,3,,
2,model_type.euclidean,activation.dmelu,0.4102,1.6627207,0.39192542,1.706684,2,0.0001,1e-05,100,3,,
3,model_type.euclidean,activation.dmelu,0.42,1.6299592,0.41165173,1.6557035,3,0.0001,1e-05,100,3,,
4,model_type.euclidean,activation.dmelu,0.434,1.5967101,0.4252761,1.6185502,4,0.0001,1e-05,100,3,,
5,model_type.euclidean,activation.dmelu,0.43739998,1.5822886,0.43515924,1.5915115,5,0.0001,1e-05,100,3,,
6,model_type.euclidean,activation.dmelu,0.4416,1.5726113,0.4419214,1.5697714,6,0.0001,1e-05,100,3,,
7,model_type.euclidean,activation.dmelu,0.4554,1.5369031,0.45074424,1.5481886,7,0.0001,1e-05,100,3,,
8,model_type.euclidean,activation.dmelu,0.4565,1.5318379,0.4584067,1.525888,8,0.0001,1e-05,100,3,,
9,model_type.euclidean,activation.dmelu,0.4676,1.5062883,0.46540892,1.509286,9,0.0001,1e-05,100,3,,
10,model_type.euclidean,activation.dmelu,0.47329998,1.4913208,0.47169095,1.4897792,10,0.0001,1e-05,100,3,,
11,model_type.euclidean,activation.dmelu,0.47419998,1.4801009,0.47827303,1.4689057,11,0.0001,1e-05,100,3,,
12,model_type.euclidean,activation.dmelu,0.4782,1.4705818,0.4855954,1.4527009,12,0.0001,1e-05,100,3,,
13,model_type.euclidean,activation.dmelu,0.479,1.4736997,0.49207747,1.4370502,13,0.0001,1e-05,100,3,,
14,model_type.euclidean,activation.dmelu,0.4793,1.4692985,0.49771926,1.4212645,14,0.0001,1e-05,100,3,,
15,model_type.euclidean,activation.dmelu,0.4852,1.4512986,0.49955985,1.410529,15,0.0001,1e-05,100,3,,
16,model_type.euclidean,activation.dmelu,0.496,1.4286327,0.5044214,1.3966638,16,0.0001,1e-05,100,3,,
17,model_type.euclidean,activation.dmelu,0.4962,1.4263984,0.5071823,1.3899298,17,0.0001,1e-05,100,3,,
18,model_type.euclidean,activation.dmelu,0.4949,1.4318051,0.5108635,1.3761077,18,0.0001,1e-05,100,3,,
19,model_type.euclidean,activation.dmelu,0.49409997,1.4257739,0.5159251,1.3648849,19,0.0001,1e-05,100,3,,
20,model_type.euclidean,activation.dmelu,0.4989,1.4173036,0.5181858,1.3566029,20,0.0001,1e-05,100,3,,
21,model_type.euclidean,activation.dmelu,0.4971,1.4228711,0.52380764,1.3462927,21,0.0001,1e-05,100,3,,
22,model_type.euclidean,activation.dmelu,0.5051,1.4011897,0.5262484,1.3353403,22,0.0001,1e-05,100,3,,
23,model_type.euclidean,activation.dmelu,0.4797,1.4618901,0.5286292,1.3276818,23,0.0001,1e-05,100,3,,
24,model_type.euclidean,activation.dmelu,0.4991,1.4086787,0.5298495,1.3202412,24,0.0001,1e-05,100,3,,
25,model_type.euclidean,activation.dmelu,0.5009,1.4080706,0.534451,1.313765,25,0.0001,1e-05,100,3,,
26,model_type.euclidean,activation.dmelu,0.513,1.378438,0.5372119,1.3013123,26,0.0001,1e-05,100,3,,
27,model_type.euclidean,activation.dmelu,0.5078,1.3854439,0.53987277,1.2959648,27,0.0001,1e-05,100,3,,
28,model_type.euclidean,activation.dmelu,0.51199996,1.3819027,0.54461426,1.2850115,28,0.0001,1e-05,100,3,,
