,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3545,1.8181379,0.30669814,1.9453256,0,0.0001,1e-05,100,3,,
1,model_type.euclidean,activation.dmelu,0.3879,1.7329135,0.36773768,1.7785707,1,0.0001,1e-05,100,3,,
2,model_type.euclidean,activation.dmelu,0.4066,1.6690713,0.3942862,1.7024816,2,0.0001,1e-05,100,3,,
3,model_type.euclidean,activation.dmelu,0.4177,1.6315136,0.412532,1.6517367,3,0.0001,1e-05,100,3,,
4,model_type.euclidean,activation.dmelu,0.4306,1.6157043,0.42693663,1.6122837,4,0.0001,1e-05,100,3,,
5,model_type.euclidean,activation.dmelu,0.4367,1.5781587,0.43854034,1.5824378,5,0.0001,1e-05,100,3,,
6,model_type.euclidean,activation.dmelu,0.4563,1.5501713,0.44854355,1.55574,6,0.0001,1e-05,100,3,,
7,model_type.euclidean,activation.dmelu,0.45859998,1.5267099,0.45552576,1.536486,7,0.0001,1e-05,100,3,,
8,model_type.euclidean,activation.dmelu,0.4637,1.5134188,0.465629,1.5091958,8,0.0001,1e-05,100,3,,
9,model_type.euclidean,activation.dmelu,0.4676,1.500775,0.47203106,1.4934342,9,0.0001,1e-05,100,3,,
10,model_type.euclidean,activation.dmelu,0.46409997,1.5042907,0.47675255,1.4781457,10,0.0001,1e-05,100,3,,
11,model_type.euclidean,activation.dmelu,0.47349998,1.4790976,0.48069382,1.4632407,11,0.0001,1e-05,100,3,,
12,model_type.euclidean,activation.dmelu,0.46429998,1.4966767,0.48773608,1.4469422,12,0.0001,1e-05,100,3,,
13,model_type.euclidean,activation.dmelu,0.48409998,1.4596449,0.48923656,1.4371378,13,0.0001,1e-05,100,3,,
14,model_type.euclidean,activation.dmelu,0.48819998,1.4548378,0.49619877,1.4246328,14,0.0001,1e-05,100,3,,
15,model_type.euclidean,activation.dmelu,0.4886,1.4571648,0.5004401,1.4114729,15,0.0001,1e-05,100,3,,
16,model_type.euclidean,activation.dmelu,0.48169997,1.4587076,0.5046415,1.4001409,16,0.0001,1e-05,100,3,,
