,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.euclidean,activation.dmelu,0.8982,0.35081586,0.7873699,0.7539865,0,0.0001,1e-05,100,4,,,3.685187578201294
1,model_type.euclidean,activation.dmelu,0.9155,0.28661576,0.90438235,0.32575572,1,0.0001,1e-05,100,4,,,7.058799743652344
2,model_type.euclidean,activation.dmelu,0.9259,0.258355,0.9195071,0.2797698,2,0.0001,1e-05,100,4,,,10.519022941589355
3,model_type.euclidean,activation.dmelu,0.9302,0.23794512,0.9253435,0.25345045,3,0.0001,1e-05,100,4,,,13.88975191116333
4,model_type.euclidean,activation.dmelu,0.9321,0.22457214,0.93214715,0.23193607,4,0.0001,1e-05,100,4,,,17.333984375
5,model_type.euclidean,activation.dmelu,0.9381,0.20767377,0.9373499,0.21386111,5,0.0001,1e-05,100,4,,,20.746748447418213
6,model_type.euclidean,activation.dmelu,0.9421,0.19566315,0.9426027,0.19739148,6,0.0001,1e-05,100,4,,,24.172977447509766
7,model_type.euclidean,activation.dmelu,0.943,0.18702623,0.94648814,0.18128233,7,0.0001,1e-05,100,4,,,27.609379291534424
8,model_type.euclidean,activation.dmelu,0.9504,0.17040116,0.95027345,0.16715527,8,0.0001,1e-05,100,4,,,31.036199808120728
9,model_type.euclidean,activation.dmelu,0.9537,0.15788679,0.9536086,0.15429859,9,0.0001,1e-05,100,4,,,34.51744055747986
10,model_type.euclidean,activation.dmelu,0.9561,0.14966182,0.9566602,0.14370057,10,0.0001,1e-05,100,4,,,38.10495042800903
11,model_type.euclidean,activation.dmelu,0.9554,0.14288475,0.9595451,0.13453415,11,0.0001,1e-05,100,4,,,41.55699157714844
12,model_type.euclidean,activation.dmelu,0.9599,0.13632704,0.9615962,0.12683842,12,0.0001,1e-05,100,4,,,45.04773831367493
13,model_type.euclidean,activation.dmelu,0.9606,0.13374083,0.9643143,0.11958005,13,0.0001,1e-05,100,4,,,48.528960943222046
14,model_type.euclidean,activation.dmelu,0.9594,0.13132335,0.9654816,0.1134686,14,0.0001,1e-05,100,4,,,51.947802782058716
15,model_type.euclidean,activation.dmelu,0.9632,0.12262739,0.9677828,0.10758212,15,0.0001,1e-05,100,4,,,55.487287521362305
16,model_type.euclidean,activation.dmelu,0.9627,0.12070553,0.96920025,0.10214942,16,0.0001,1e-05,100,4,,,58.788259506225586
17,model_type.euclidean,activation.dmelu,0.9635,0.11717195,0.9708511,0.097368926,17,0.0001,1e-05,100,4,,,62.19741225242615
18,model_type.euclidean,activation.dmelu,0.9658,0.11762823,0.97261876,0.09291425,18,0.0001,1e-05,100,4,,,65.76056289672852
19,model_type.euclidean,activation.dmelu,0.9656,0.10968203,0.9738027,0.08813842,19,0.0001,1e-05,100,4,,,69.17352676391602
20,model_type.euclidean,activation.dmelu,0.9658,0.11265208,0.97430295,0.08491874,20,0.0001,1e-05,100,4,,,72.66965341567993
21,model_type.euclidean,activation.dmelu,0.9656,0.108996265,0.9751701,0.080448285,21,0.0001,1e-05,100,4,,,76.14920258522034
22,model_type.euclidean,activation.dmelu,0.9669,0.10942345,0.97670424,0.07732716,22,0.0001,1e-05,100,4,,,79.51139378547668
23,model_type.euclidean,activation.dmelu,0.9658,0.111080155,0.978155,0.07343559,23,0.0001,1e-05,100,4,,,83.01518964767456
24,model_type.euclidean,activation.dmelu,0.9671,0.10780315,0.979389,0.06993469,24,0.0001,1e-05,100,4,,,86.44708251953125
25,model_type.euclidean,activation.dmelu,0.9691,0.102799766,0.98005605,0.06762236,25,0.0001,1e-05,100,4,,,89.82667684555054
26,model_type.euclidean,activation.dmelu,0.9698,0.09917026,0.9798893,0.06471746,26,0.0001,1e-05,100,4,,,93.36516046524048
27,model_type.euclidean,activation.dmelu,0.9692,0.100972824,0.9809899,0.062160797,27,0.0001,1e-05,100,4,,,96.8398973941803
28,model_type.euclidean,activation.dmelu,0.9713,0.094902135,0.9821405,0.0587808,28,0.0001,1e-05,100,4,,,100.29482007026672
29,model_type.euclidean,activation.dmelu,0.9707,0.09527664,0.983141,0.055800553,29,0.0001,1e-05,100,4,,,103.72647500038147
30,model_type.euclidean,activation.dmelu,0.9702,0.098124646,0.9835079,0.053556435,30,0.0001,1e-05,100,4,,,107.18451595306396
31,model_type.euclidean,activation.dmelu,0.9707,0.09431356,0.98462516,0.05151134,31,0.0001,1e-05,100,4,,,110.7127673625946
32,model_type.euclidean,activation.dmelu,0.9711,0.093897894,0.98517543,0.049175844,32,0.0001,1e-05,100,4,,,114.14459919929504
33,model_type.euclidean,activation.dmelu,0.9696,0.10207271,0.9860092,0.046241477,33,0.0001,1e-05,100,4,,,117.59702181816101
34,model_type.euclidean,activation.dmelu,0.9725,0.09194555,0.98602587,0.044948895,34,0.0001,1e-05,100,4,,,121.19570755958557
35,model_type.euclidean,activation.dmelu,0.9722,0.09568569,0.9870264,0.04242065,35,0.0001,1e-05,100,4,,,124.63602781295776
36,model_type.euclidean,activation.dmelu,0.9714,0.096180275,0.9879102,0.04050285,36,0.0001,1e-05,100,4,,,128.10926723480225
37,model_type.euclidean,activation.dmelu,0.9727,0.09413228,0.98849386,0.038978666,37,0.0001,1e-05,100,4,,,131.54296946525574
38,model_type.euclidean,activation.dmelu,0.9729,0.090969205,0.98849386,0.03769438,38,0.0001,1e-05,100,4,,,134.9360613822937
39,model_type.euclidean,activation.dmelu,0.9734,0.09228669,0.98904413,0.035984635,39,0.0001,1e-05,100,4,,,138.34856009483337
40,model_type.euclidean,activation.dmelu,0.9739,0.09099137,0.98974454,0.033906873,40,0.0001,1e-05,100,4,,,141.78566932678223
