,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.poincare,activation.dmelu,,0.39059478,0.81720436,,0.48723316,0,0.01,0.0001,20,2,,,10
1,model_type.poincare,activation.dmelu,,0.3216325,0.6729211,,0.37440073,1,0.01,0.0001,20,2,,,10
2,model_type.poincare,activation.dmelu,,0.2781512,0.58194935,,0.29905942,2,0.01,0.0001,20,2,,,10
3,model_type.poincare,activation.dmelu,,0.25260568,0.5285029,,0.25202277,3,0.01,0.0001,20,2,,,10
4,model_type.poincare,activation.dmelu,,0.23792897,0.49779618,,0.22436422,4,0.01,0.0001,20,2,,,10
5,model_type.poincare,activation.dmelu,,0.22797514,0.47697073,,0.2086546,5,0.01,0.0001,20,2,,,10
6,model_type.poincare,activation.dmelu,,0.21874087,0.45765072,,0.19908716,6,0.01,0.0001,20,2,,,10
7,model_type.poincare,activation.dmelu,,0.20849457,0.43621337,,0.19188954,7,0.01,0.0001,20,2,,,10
8,model_type.poincare,activation.dmelu,,0.19718319,0.41254765,,0.18531986,8,0.01,0.0001,20,2,,,10
9,model_type.poincare,activation.dmelu,,0.1854523,0.3880042,,0.17897554,9,0.01,0.0001,20,2,,,10
10,model_type.poincare,activation.dmelu,,0.17391327,0.36386222,,0.17279859,10,0.01,0.0001,20,2,,,10
11,model_type.poincare,activation.dmelu,,0.16300277,0.34103522,,0.16658448,11,0.01,0.0001,20,2,,,10
12,model_type.poincare,activation.dmelu,,0.15293996,0.31998175,,0.1601142,12,0.01,0.0001,20,2,,,10
13,model_type.poincare,activation.dmelu,,0.14380908,0.30087808,,0.15328419,13,0.01,0.0001,20,2,,,10
14,model_type.poincare,activation.dmelu,,0.13577144,0.28406167,,0.14622918,14,0.01,0.0001,20,2,,,10
15,model_type.poincare,activation.dmelu,,0.12897997,0.26985252,,0.13928004,15,0.01,0.0001,20,2,,,10
16,model_type.poincare,activation.dmelu,,0.12344765,0.25827777,,0.1327866,16,0.01,0.0001,20,2,,,10
17,model_type.poincare,activation.dmelu,,0.119013384,0.2490004,,0.12687422,17,0.01,0.0001,20,2,,,10
18,model_type.poincare,activation.dmelu,,0.11544329,0.24153103,,0.1214807,18,0.01,0.0001,20,2,,,10
19,model_type.poincare,activation.dmelu,,0.11248897,0.23534998,,0.11644326,19,0.01,0.0001,20,2,,,10
20,model_type.poincare,activation.dmelu,,0.10996339,0.23006594,,0.11159278,20,0.01,0.0001,20,2,,,10
21,model_type.poincare,activation.dmelu,,0.10774054,0.22541529,,0.10683805,21,0.01,0.0001,20,2,,,10
22,model_type.poincare,activation.dmelu,,0.10570231,0.2211509,,0.10214691,22,0.01,0.0001,20,2,,,10
23,model_type.poincare,activation.dmelu,,0.10371075,0.21698414,,0.09750229,23,0.01,0.0001,20,2,,,10
24,model_type.poincare,activation.dmelu,,0.101612754,0.21259472,,0.09290497,24,0.01,0.0001,20,2,,,10
25,model_type.poincare,activation.dmelu,,0.099292204,0.20773964,,0.08833391,25,0.01,0.0001,20,2,,,10
26,model_type.poincare,activation.dmelu,,0.09667557,0.2022651,,0.08378796,26,0.01,0.0001,20,2,,,10
27,model_type.poincare,activation.dmelu,,0.0937603,0.19616576,,0.07927661,27,0.01,0.0001,20,2,,,10
28,model_type.poincare,activation.dmelu,,0.09061067,0.18957609,,0.07487247,28,0.01,0.0001,20,2,,,10
29,model_type.poincare,activation.dmelu,,0.0873623,0.18277983,,0.07067344,29,0.01,0.0001,20,2,,,10
30,model_type.poincare,activation.dmelu,,0.0841687,0.17609818,,0.06677441,30,0.01,0.0001,20,2,,,10
31,model_type.poincare,activation.dmelu,,0.08116825,0.16982062,,0.063269824,31,0.01,0.0001,20,2,,,10
32,model_type.poincare,activation.dmelu,,0.078475766,0.16418739,,0.060215596,32,0.01,0.0001,20,2,,,10
33,model_type.poincare,activation.dmelu,,0.07614434,0.15930957,,0.057615437,33,0.01,0.0001,20,2,,,10
34,model_type.poincare,activation.dmelu,,0.07416429,0.15516691,,0.055429004,34,0.01,0.0001,20,2,,,10
35,model_type.poincare,activation.dmelu,,0.07246171,0.15160476,,0.053568806,35,0.01,0.0001,20,2,,,10
36,model_type.poincare,activation.dmelu,,0.0709217,0.14838272,,0.051912803,36,0.01,0.0001,20,2,,,10
37,model_type.poincare,activation.dmelu,,0.06944238,0.14528769,,0.05037634,37,0.01,0.0001,20,2,,,10
38,model_type.poincare,activation.dmelu,,0.067977875,0.14222366,,0.04885355,38,0.01,0.0001,20,2,,,10
39,model_type.poincare,activation.dmelu,,0.066548094,0.13923225,,0.047325186,39,0.01,0.0001,20,2,,,10
40,model_type.poincare,activation.dmelu,,0.065249324,0.13651496,,0.045834027,40,0.01,0.0001,20,2,,,10
41,model_type.poincare,activation.dmelu,,0.064172655,0.13426235,,0.044447966,41,0.01,0.0001,20,2,,,10
42,model_type.poincare,activation.dmelu,,0.0633521,0.13254558,,0.043226086,42,0.01,0.0001,20,2,,,10
43,model_type.poincare,activation.dmelu,,0.062745035,0.13127548,,0.04218798,43,0.01,0.0001,20,2,,,10
44,model_type.poincare,activation.dmelu,,0.062246103,0.1302316,,0.04131169,44,0.01,0.0001,20,2,,,10
45,model_type.poincare,activation.dmelu,,0.061735168,0.12916262,,0.04054407,45,0.01,0.0001,20,2,,,10
46,model_type.poincare,activation.dmelu,,0.06112928,0.12789498,,0.039818622,46,0.01,0.0001,20,2,,,10
47,model_type.poincare,activation.dmelu,,0.060411748,0.12639377,,0.03908181,47,0.01,0.0001,20,2,,,10
48,model_type.poincare,activation.dmelu,,0.059623428,0.12474443,,0.038304765,48,0.01,0.0001,20,2,,,10
49,model_type.poincare,activation.dmelu,,0.058828145,0.12308054,,0.037486784,49,0.01,0.0001,20,2,,,10
50,model_type.poincare,activation.dmelu,,0.05808415,0.12152395,,0.036646906,50,0.01,0.0001,20,2,,,10
51,model_type.poincare,activation.dmelu,,0.057423312,0.12014134,,0.035818744,51,0.01,0.0001,20,2,,,10
52,model_type.poincare,activation.dmelu,,0.056854215,0.11895067,,0.03503582,52,0.01,0.0001,20,2,,,10
53,model_type.poincare,activation.dmelu,,0.056379452,0.11795737,,0.034321822,53,0.01,0.0001,20,2,,,10
54,model_type.poincare,activation.dmelu,,0.05598818,0.11713875,,0.033687152,54,0.01,0.0001,20,2,,,10
55,model_type.poincare,activation.dmelu,,0.055647254,0.11642546,,0.03313022,55,0.01,0.0001,20,2,,,10
56,model_type.poincare,activation.dmelu,,0.055299226,0.11569732,,0.032637894,56,0.01,0.0001,20,2,,,10
57,model_type.poincare,activation.dmelu,,0.05487277,0.11480508,,0.032166127,57,0.01,0.0001,20,2,,,10
58,model_type.poincare,activation.dmelu,,0.054319557,0.11364765,,0.031676844,58,0.01,0.0001,20,2,,,10
59,model_type.poincare,activation.dmelu,,0.05364853,0.11224373,,0.031148877,59,0.01,0.0001,20,2,,,10
60,model_type.poincare,activation.dmelu,,0.05292273,0.1107252,,0.03058672,60,0.01,0.0001,20,2,,,10
61,model_type.poincare,activation.dmelu,,0.052223917,0.10926314,,0.03001511,61,0.01,0.0001,20,2,,,10
62,model_type.poincare,activation.dmelu,,0.051610123,0.107978955,,0.029461883,62,0.01,0.0001,20,2,,,10
63,model_type.poincare,activation.dmelu,,0.05109354,0.10689816,,0.02893847,63,0.01,0.0001,20,2,,,10
64,model_type.poincare,activation.dmelu,,0.050649285,0.105968684,,0.028436238,64,0.01,0.0001,20,2,,,10
65,model_type.poincare,activation.dmelu,,0.050241202,0.10511489,,0.027934805,65,0.01,0.0001,20,2,,,10
66,model_type.poincare,activation.dmelu,,0.04984289,0.104281545,,0.02741772,66,0.01,0.0001,20,2,,,10
67,model_type.poincare,activation.dmelu,,0.049440563,0.10343979,,0.026885852,67,0.01,0.0001,20,2,,,10
68,model_type.poincare,activation.dmelu,,0.049023263,0.10256672,,0.026342764,68,0.01,0.0001,20,2,,,10
69,model_type.poincare,activation.dmelu,,0.048576932,0.1016329,,0.025799327,69,0.01,0.0001,20,2,,,10
70,model_type.poincare,activation.dmelu,,0.04809191,0.10061814,,0.025265194,70,0.01,0.0001,20,2,,,10
71,model_type.poincare,activation.dmelu,,0.04757159,0.09952951,,0.024748705,71,0.01,0.0001,20,2,,,10
72,model_type.poincare,activation.dmelu,,0.047038086,0.09841332,,0.024251029,72,0.01,0.0001,20,2,,,10
73,model_type.poincare,activation.dmelu,,0.04652342,0.09733653,,0.023767585,73,0.01,0.0001,20,2,,,10
74,model_type.poincare,activation.dmelu,,0.046053305,0.09635296,,0.0232919,74,0.01,0.0001,20,2,,,10
