Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
hyp,relu,mnist,0.9681999683380127,0.2022998183965683,1.0,0.0010277285959545165,0,0.01,1e-05,sgd,40,4,25.44936776161194
hyp,relu,mnist,0.9682999849319458,0.2029346525669098,1.0,0.0009851070654728431,1,0.01,1e-05,sgd,40,4,50.702871561050415
hyp,relu,mnist,0.9677000045776367,0.2044120728969574,1.0,0.0009738459658076229,2,0.01,1e-05,sgd,40,4,75.99854731559753
hyp,relu,mnist,0.9682999849319458,0.2037011981010437,1.0,0.000923272758352969,3,0.01,1e-05,sgd,40,4,101.36553692817688
hyp,relu,mnist,0.9681999683380127,0.20567210018634796,1.0,0.000875142011095326,4,0.01,1e-05,sgd,40,4,126.78266143798828
hyp,relu,mnist,0.9679999947547913,0.20837119221687317,1.0,0.0008344041423189414,5,0.01,1e-05,sgd,40,4,152.25455451011658
hyp,relu,mnist,0.9682999849319458,0.2072301059961319,1.0,0.000811492161354662,6,0.01,1e-05,sgd,40,4,177.56522250175476
hyp,relu,mnist,0.9682999849319458,0.20939548313617706,1.0,0.0008001350660207482,7,0.01,1e-05,sgd,40,4,202.95512127876282
hyp,relu,mnist,0.9681999683380127,0.21010343730449677,1.0,0.0007797545163404589,8,0.01,1e-05,sgd,40,4,228.24773240089417
hyp,relu,mnist,0.9680999517440796,0.21203698217868805,1.0,0.0007353125455255189,9,0.01,1e-05,sgd,40,4,253.75832509994507
hyp,relu,mnist,0.9684999585151672,0.21144072711467743,1.0,0.0007089083517378878,10,0.01,1e-05,sgd,40,4,279.0675947666168
hyp,relu,mnist,0.9685999751091003,0.2126043140888214,1.0,0.0006925901374743572,11,0.01,1e-05,sgd,40,4,304.5279905796051
hyp,relu,mnist,0.9680999517440796,0.21320919692516327,1.0,0.0006807308167566422,12,0.01,1e-05,sgd,40,4,329.95903420448303
hyp,relu,mnist,0.9684000015258789,0.2138088345527649,1.0,0.0006629090515788174,13,0.01,1e-05,sgd,40,4,355.22082471847534
hyp,relu,mnist,0.9681999683380127,0.2148355394601822,1.0,0.0006383778095998087,14,0.01,1e-05,sgd,40,4,380.6257095336914
