Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
poincare,relu,kmnist,0.6328999996185303,1.1932505369186401,0.5628997867803838,1.3260586626494109,0,0.01,1e-05,sgd,200,4,33.29902124404907
poincare,relu,kmnist,0.8144999742507935,0.6135212182998657,0.898320895522388,0.3395865636665239,1,0.01,1e-05,sgd,200,4,65.99394655227661
poincare,relu,kmnist,0.8531000018119812,0.49599453806877136,0.9344682835820896,0.22247110308805254,2,0.01,1e-05,sgd,200,4,98.3269395828247
poincare,relu,kmnist,0.859499990940094,0.4865972697734833,0.9514092484008528,0.1660950763740821,3,0.01,1e-05,sgd,200,4,131.63401460647583
poincare,relu,kmnist,0.8578999638557434,0.49158477783203125,0.9620369136460555,0.12932401284603262,4,0.01,1e-05,sgd,200,4,164.6283028125763
poincare,relu,kmnist,0.838699996471405,0.6141733527183533,0.9704657515991472,0.10252059179880439,5,0.01,1e-05,sgd,200,4,197.68955421447754
poincare,relu,kmnist,0.8687999844551086,0.48599886894226074,0.9762626599147122,0.08351165998795591,6,0.01,1e-05,sgd,200,4,230.59000730514526
poincare,relu,kmnist,0.8868999481201172,0.4648505449295044,0.9811267324093816,0.0669951979011329,7,0.01,1e-05,sgd,200,4,263.1924066543579
poincare,relu,kmnist,0.8791999816894531,0.483013391494751,0.9833422174840085,0.05839931719247867,8,0.01,1e-05,sgd,200,4,296.0698311328888
poincare,relu,kmnist,0.886199951171875,0.5009626746177673,0.986257329424307,0.04810101842048016,9,0.01,1e-05,sgd,200,4,328.93502712249756
poincare,relu,kmnist,0.8853999972343445,0.5000759959220886,0.9886060767590619,0.04027728770040661,10,0.01,1e-05,sgd,200,4,361.7009756565094
poincare,relu,kmnist,0.8938999772071838,0.46626216173171997,0.9897054904051172,0.03655180536785912,11,0.01,1e-05,sgd,200,4,394.2364935874939
poincare,relu,kmnist,0.8947999477386475,0.4814445376396179,0.9912380063965884,0.03167346399575313,12,0.01,1e-05,sgd,200,4,427.1613738536835
poincare,relu,kmnist,0.8885999917984009,0.513205885887146,0.9922874466950959,0.027024434553198657,13,0.01,1e-05,sgd,200,4,459.58703231811523
poincare,relu,kmnist,0.8946999907493591,0.5045682787895203,0.992204157782516,0.026435031269922474,14,0.01,1e-05,sgd,200,4,492.11296939849854
poincare,relu,kmnist,0.8967999815940857,0.475923627614975,0.9937366737739872,0.02185515433241219,15,0.01,1e-05,sgd,200,4,525.0556080341339
poincare,relu,kmnist,0.8894999623298645,0.5341614484786987,0.9948027718550106,0.019173148696234862,16,0.01,1e-05,sgd,200,4,557.7793188095093
poincare,relu,kmnist,0.8973000049591064,0.5176409482955933,0.9962853144989339,0.01433676870454831,17,0.01,1e-05,sgd,200,4,590.1954145431519
poincare,relu,kmnist,0.8868999481201172,0.5672071576118469,0.9964185767590619,0.013984726150292403,18,0.01,1e-05,sgd,200,4,623.34694647789
poincare,relu,kmnist,0.8987999558448792,0.4833627939224243,0.996035447761194,0.014917892892134445,19,0.01,1e-05,sgd,200,4,656.2209138870239
poincare,relu,kmnist,0.8865000009536743,0.6008846759796143,0.9962519989339019,0.013061580041316457,20,0.01,1e-05,sgd,200,4,689.2308738231659
poincare,relu,kmnist,0.8978999853134155,0.5271410942077637,0.9967017590618337,0.011900272737571181,21,0.01,1e-05,sgd,200,4,721.6311709880829
