Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
eucl,relu,fmnist,0.8851999640464783,0.35610121488571167,0.9379164445628998,0.16534426493514606,0,0.01,1e-05,sgd,100,4,7.750297546386719
eucl,relu,fmnist,0.8827999830245972,0.37917277216911316,0.9407982409381663,0.16266017106931602,1,0.01,1e-05,sgd,100,4,15.456621646881104
eucl,relu,fmnist,0.8547999858856201,0.47120019793510437,0.9423640724946695,0.15869107761029114,2,0.01,1e-05,sgd,100,4,23.19681191444397
eucl,relu,fmnist,0.8818999528884888,0.36928659677505493,0.9424640191897654,0.157472266730215,3,0.01,1e-05,sgd,100,4,30.853756189346313
eucl,relu,fmnist,0.8797999620437622,0.3901451528072357,0.9432136194029851,0.15386434900822607,4,0.01,1e-05,sgd,100,4,38.513646364212036
eucl,relu,fmnist,0.8829999566078186,0.38200125098228455,0.9453458155650319,0.15066904185224633,5,0.01,1e-05,sgd,100,4,46.32426571846008
eucl,relu,fmnist,0.885699987411499,0.37857890129089355,0.9452292110874201,0.14906207697072835,6,0.01,1e-05,sgd,100,4,53.901328325271606
eucl,relu,fmnist,0.8847999572753906,0.3745078146457672,0.947378065031983,0.14544926560533517,7,0.01,1e-05,sgd,100,4,61.73727202415466
eucl,relu,fmnist,0.8730999827384949,0.40724098682403564,0.9475279850746269,0.14391868104780914,8,0.01,1e-05,sgd,100,4,69.4674220085144
eucl,relu,fmnist,0.8871999979019165,0.38039901852607727,0.9488439498933902,0.14163465131479286,9,0.01,1e-05,sgd,100,4,77.06420397758484
eucl,relu,fmnist,0.8837999701499939,0.3902657926082611,0.9497767857142857,0.13774731157939318,10,0.01,1e-05,sgd,100,4,84.804936170578
eucl,relu,fmnist,0.880899965763092,0.398849755525589,0.9498767324093816,0.13614159436431775,11,0.01,1e-05,sgd,100,4,92.49844145774841
eucl,relu,fmnist,0.8759999871253967,0.4240991771221161,0.9504764125799574,0.1346453429360602,12,0.01,1e-05,sgd,100,4,100.24949979782104
eucl,relu,fmnist,0.8818999528884888,0.39423784613609314,0.9520422441364605,0.13154251103811682,13,0.01,1e-05,sgd,100,4,107.83054423332214
eucl,relu,fmnist,0.8865999579429626,0.3933306038379669,0.9531583155650319,0.12928065785101608,14,0.01,1e-05,sgd,100,4,115.48085856437683
