Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
lorentz,relu,mnist,0.11349999904632568,2.301020383834839,0.11235674307036247,2.3011856015557166,0,0.01,1e-05,sgd,20,4,14.223303318023682
lorentz,relu,mnist,0.11349999904632568,2.3010222911834717,0.1123067697228145,2.301198768463216,1,0.01,1e-05,sgd,20,4,28.36213254928589
lorentz,relu,mnist,0.11349999904632568,2.3010165691375732,0.11234008528784648,2.3011979868671277,2,0.01,1e-05,sgd,20,4,42.580873012542725
lorentz,relu,mnist,0.11349999904632568,2.301013946533203,0.11235674307036247,2.3011835841481876,3,0.01,1e-05,sgd,20,4,56.38720512390137
lorentz,relu,mnist,0.11349999904632568,2.3010194301605225,0.11240671641791045,2.3011884081846614,4,0.01,1e-05,sgd,20,4,70.30514597892761
lorentz,relu,mnist,0.11349999904632568,2.3010191917419434,0.11237340085287846,2.3011923354825994,5,0.01,1e-05,sgd,20,4,84.62325263023376
lorentz,relu,mnist,0.11349999904632568,2.301022529602051,0.11232342750533049,2.3011943628030544,6,0.01,1e-05,sgd,20,4,98.57543587684631
lorentz,relu,mnist,0.11349999904632568,2.301023483276367,0.11235674307036247,2.3011928682388274,7,0.01,1e-05,sgd,20,4,112.76790833473206
lorentz,relu,mnist,0.11349999904632568,2.301011085510254,0.11235674307036247,2.301184808521637,8,0.01,1e-05,sgd,20,4,126.91932845115662
lorentz,relu,mnist,0.11349999904632568,2.3010165691375732,0.11242337420042645,2.301182497284814,9,0.01,1e-05,sgd,20,4,141.29613208770752
lorentz,relu,mnist,0.11349999904632568,2.3010129928588867,0.11240671641791045,2.3011849658575647,10,0.01,1e-05,sgd,20,4,155.33496046066284
lorentz,relu,mnist,0.11349999904632568,2.3010175228118896,0.11234008528784648,2.3011861688800965,11,0.01,1e-05,sgd,20,4,169.11842489242554
lorentz,relu,mnist,0.11349999904632568,2.301025867462158,0.1123067697228145,2.3011995945403827,12,0.01,1e-05,sgd,20,4,183.38988041877747
lorentz,relu,mnist,0.11349999904632568,2.301030158996582,0.1123067697228145,2.3011980440570854,13,0.01,1e-05,sgd,20,4,197.273663520813
lorentz,relu,mnist,0.11349999904632568,2.30102276802063,0.11234008528784648,2.30118933949135,14,0.01,1e-05,sgd,20,4,211.600013256073
lorentz,relu,mnist,0.11349999904632568,2.3010175228118896,0.11240671641791045,2.301177721287904,15,0.01,1e-05,sgd,20,4,225.76129150390625
lorentz,relu,mnist,0.11349999904632568,2.3010237216949463,0.11237340085287846,2.3011877877371654,16,0.01,1e-05,sgd,20,4,239.85463213920593
lorentz,relu,mnist,0.11349999904632568,2.3010194301605225,0.11237340085287846,2.3011820410360406,17,0.01,1e-05,sgd,20,4,254.05402159690857
lorentz,relu,mnist,0.11349999904632568,2.3010287284851074,0.11235674307036247,2.3011888875635957,18,0.01,1e-05,sgd,20,4,268.18369793891907
lorentz,relu,mnist,0.11349999904632568,2.3010268211364746,0.11232342750533049,2.301196382498182,19,0.01,1e-05,sgd,20,4,282.56969714164734
lorentz,relu,mnist,0.11349999904632568,2.30102276802063,0.11239005863539446,2.3011856938221817,20,0.01,1e-05,sgd,20,4,296.4312114715576
lorentz,relu,mnist,0.11349999904632568,2.3010215759277344,0.11237340085287846,2.3011850787124146,21,0.01,1e-05,sgd,20,4,310.06256461143494
lorentz,relu,mnist,0.11349999904632568,2.301024913787842,0.11235674307036247,2.3011910673906044,22,0.01,1e-05,sgd,20,4,324.4250547885895
