Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
poincare,relu,fmnist,0.8600999712944031,0.4382627010345459,0.9296541844349681,0.18886003431989185,0,0.01,1e-05,sgd,40,1,15.322319984436035
poincare,relu,fmnist,0.8572999835014343,0.4348509907722473,0.9305703624733476,0.18822290990620788,1,0.01,1e-05,sgd,40,1,30.941598653793335
poincare,relu,fmnist,0.8818999528884888,0.3845815062522888,0.9293876599147122,0.18812081156207172,2,0.01,1e-05,sgd,40,1,46.370524883270264
poincare,relu,fmnist,0.8754000067710876,0.40702974796295166,0.9306203358208955,0.18755589063360747,3,0.01,1e-05,sgd,40,1,61.8776068687439
poincare,relu,fmnist,0.8698999881744385,0.42994990944862366,0.9307369402985075,0.18538925117616462,4,0.01,1e-05,sgd,40,1,77.34617733955383
poincare,relu,fmnist,0.8705999851226807,0.4141881465911865,0.9307869136460555,0.18596305269628827,5,0.01,1e-05,sgd,40,1,92.80786657333374
poincare,relu,fmnist,0.8702999949455261,0.4182880222797394,0.9310867537313433,0.1855722774328517,6,0.01,1e-05,sgd,40,1,108.4246757030487
poincare,relu,fmnist,0.8662999868392944,0.42135414481163025,0.9312033582089553,0.18411152975470907,7,0.01,1e-05,sgd,40,1,123.9115834236145
poincare,relu,fmnist,0.8740999698638916,0.41232040524482727,0.9317697228144989,0.18502801574313882,8,0.01,1e-05,sgd,40,1,139.4880018234253
poincare,relu,fmnist,0.8758999705314636,0.4112638235092163,0.9333688699360341,0.18141980720227208,9,0.01,1e-05,sgd,40,1,154.9602198600769
poincare,relu,fmnist,0.8715999722480774,0.4057544767856598,0.9321361940298507,0.18542227838466416,10,0.01,1e-05,sgd,40,1,170.31998944282532
poincare,relu,fmnist,0.8725000023841858,0.40852198004722595,0.9333855277185501,0.1817034294030496,11,0.01,1e-05,sgd,40,1,185.92993593215942
poincare,relu,fmnist,0.8678999543190002,0.4111604392528534,0.9342517324093816,0.1818852130152873,12,0.01,1e-05,sgd,40,1,201.41615509986877
poincare,relu,fmnist,0.8746999502182007,0.4066206216812134,0.9330357142857143,0.18018387435182834,13,0.01,1e-05,sgd,40,1,217.1454155445099
poincare,relu,fmnist,0.8728999495506287,0.41933462023735046,0.9342850479744137,0.17982414008966133,14,0.01,1e-05,sgd,40,1,232.5285620689392
poincare,relu,fmnist,0.877299964427948,0.4058402478694916,0.9331023454157783,0.17964420593909616,15,0.01,1e-05,sgd,40,1,248.20137119293213
poincare,relu,fmnist,0.8772000074386597,0.3932935893535614,0.9347348081023454,0.17882784281664693,16,0.01,1e-05,sgd,40,1,263.5762233734131
