,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.hresnet18,0.06029647435897436,4.799045501611172,0.036671735,5.010854,0,0.03162277660168379,0.0005,489.0195121765137
1,model_type.hresnet18,0.09635416666666667,4.492135928227351,0.07926536,4.654251,1,0.03162277660168379,0.0005,881.4593455791473
2,model_type.hresnet18,0.12239583333333333,4.2653307761901464,0.11725752,4.379345,2,0.03162277660168379,0.0005,1273.5963234901428
3,model_type.hresnet18,0.14342948717948717,4.126200153277471,0.15180857,4.119561,3,0.03162277660168379,0.0005,1666.4692385196686
4,model_type.hresnet18,0.18529647435897437,3.8160795523570132,0.18340869,3.8837683,4,0.03162277660168379,0.0005,2057.0455322265625
5,model_type.hresnet18,0.22095352564102563,3.5878378733610496,0.21509883,3.6695673,5,0.03162277660168379,0.0005,2451.1199283599854
6,model_type.hresnet18,0.23838141025641027,3.4362182525488048,0.24424817,3.474777,6,0.03162277660168379,0.0005,2841.260990858078
7,model_type.hresnet18,0.2702323717948718,3.2855856907673373,0.2708867,3.30274,7,0.03162277660168379,0.0005,3232.6178798675537
8,model_type.hresnet18,0.2630208333333333,3.3421923350065184,0.30204666,3.1356554,8,0.03162277660168379,0.0005,3622.2184557914734
9,model_type.hresnet18,0.28365384615384615,3.126340456497975,0.32885525,2.984397,9,0.03162277660168379,0.0005,4012.794196367264
10,model_type.hresnet18,0.33213141025641024,2.9217085410387087,0.35576385,2.8389678,10,0.03162277660168379,0.0005,4402.14115691185
11,model_type.hresnet18,0.31590544871794873,3.014644586122953,0.38136202,2.708539,11,0.03162277660168379,0.0005,4789.499533891678
12,model_type.hresnet18,0.36999198717948717,2.7146771106964502,0.40393925,2.5883477,12,0.03162277660168379,0.0005,5178.112864971161
13,model_type.hresnet18,0.3958333333333333,2.5843089574422593,0.42554617,2.4770544,13,0.03162277660168379,0.0005,5569.5890827178955
14,model_type.hresnet18,0.37279647435897434,2.670638848573734,0.4484435,2.3708339,14,0.03162277660168379,0.0005,5962.366412639618
15,model_type.hresnet18,0.4296875,2.436843630595085,0.465649,2.2826426,15,0.03162277660168379,0.0005,6355.596977472305
16,model_type.hresnet18,0.4280849358974359,2.3799199813451524,0.48449504,2.1912253,16,0.03162277660168379,0.0005,6746.157571315765
17,model_type.hresnet18,0.4282852564102564,2.3944694629082313,0.50080025,2.108616,17,0.03162277660168379,0.0005,7135.931740760803
