Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
poincare,relu,mnist,0.9768999814987183,0.09478087723255157,0.996118736673774,0.013700172057259145,0,0.01,1e-05,sgd,100,2,21.122137784957886
poincare,relu,mnist,0.9795999526977539,0.09672615677118301,0.9972514658848614,0.010449263036855113,1,0.01,1e-05,sgd,100,2,42.167792558670044
poincare,relu,mnist,0.9770999550819397,0.1006908044219017,0.9972514658848614,0.010563264527366306,2,0.01,1e-05,sgd,100,2,63.245858907699585
poincare,relu,mnist,0.9764999747276306,0.09762360900640488,0.99596881663113,0.013416752530561476,3,0.01,1e-05,sgd,100,2,84.27495622634888
poincare,relu,mnist,0.9727999567985535,0.11102592945098877,0.9968183635394456,0.010637853795798796,4,0.01,1e-05,sgd,100,2,105.36357402801514
poincare,relu,mnist,0.9764999747276306,0.10533752292394638,0.998001066098081,0.007559551671122524,5,0.01,1e-05,sgd,100,2,126.61574196815491
poincare,relu,mnist,0.9740999937057495,0.12041369825601578,0.9972681236673774,0.010009676637311834,6,0.01,1e-05,sgd,100,2,147.53763580322266
poincare,relu,mnist,0.977899968624115,0.09731697291135788,0.9972348081023454,0.010023928311083955,7,0.01,1e-05,sgd,100,2,168.73688125610352
poincare,relu,mnist,0.9769999980926514,0.10280781239271164,0.9991004797441365,0.004244565571906099,8,0.01,1e-05,sgd,100,2,189.69642782211304
poincare,relu,mnist,0.9769999980926514,0.10899049043655396,0.9987506663113006,0.005207882997372407,9,0.01,1e-05,sgd,100,2,210.71330738067627
poincare,relu,mnist,0.9795999526977539,0.09805158525705338,0.9994669509594882,0.003163644376450463,10,0.01,1e-05,sgd,100,2,231.96729373931885
poincare,relu,mnist,0.9783999919891357,0.10339143127202988,0.9997168176972282,0.002026021643848538,11,0.01,1e-05,sgd,100,2,252.88333868980408
poincare,relu,mnist,0.9786999821662903,0.10457316040992737,0.9998334221748401,0.0014071736917324789,12,0.01,1e-05,sgd,100,2,273.8004198074341
poincare,relu,mnist,0.9794999957084656,0.10724808275699615,0.9998500799573561,0.0011281192496688025,13,0.01,1e-05,sgd,100,2,294.75406551361084
poincare,relu,mnist,0.9790999889373779,0.10748156905174255,0.999883395522388,0.0009791480678192448,14,0.01,1e-05,sgd,100,2,315.67437648773193
