,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.34469998,1.8250375,0.29355395,1.9467386,0,0.0001,1e-05,100,4,,
1,model_type.euclidean,activation.dmelu,0.3857,1.725841,0.36235595,1.777639,1,0.0001,1e-05,100,4,,
2,model_type.euclidean,activation.dmelu,0.4046,1.6600959,0.3878041,1.7052474,2,0.0001,1e-05,100,4,,
3,model_type.euclidean,activation.dmelu,0.424,1.6172734,0.4064901,1.6572915,3,0.0001,1e-05,100,4,,
4,model_type.euclidean,activation.dmelu,0.4315,1.5939131,0.4234355,1.6197921,4,0.0001,1e-05,100,4,,
5,model_type.euclidean,activation.dmelu,0.44079998,1.5727693,0.4321583,1.5881618,5,0.0001,1e-05,100,4,,
6,model_type.euclidean,activation.dmelu,0.4396,1.5698104,0.4440021,1.5646763,6,0.0001,1e-05,100,4,,
7,model_type.euclidean,activation.dmelu,0.431,1.5750986,0.44958386,1.5418109,7,0.0001,1e-05,100,4,,
8,model_type.euclidean,activation.dmelu,0.445,1.5502129,0.4596871,1.5156918,8,0.0001,1e-05,100,4,,
9,model_type.euclidean,activation.dmelu,0.46449998,1.5005662,0.46614918,1.4959993,9,0.0001,1e-05,100,4,,
10,model_type.euclidean,activation.dmelu,0.46199998,1.497446,0.47331145,1.4764853,10,0.0001,1e-05,100,4,,
11,model_type.euclidean,activation.dmelu,0.4662,1.4957919,0.47829306,1.4603486,11,0.0001,1e-05,100,4,,
12,model_type.euclidean,activation.dmelu,0.4745,1.467124,0.48533532,1.4426848,12,0.0001,1e-05,100,4,,
13,model_type.euclidean,activation.dmelu,0.4667,1.5052046,0.49195743,1.4263333,13,0.0001,1e-05,100,4,,
14,model_type.euclidean,activation.dmelu,0.4786,1.4558998,0.4952985,1.4144783,14,0.0001,1e-05,100,4,,
15,model_type.euclidean,activation.dmelu,0.48959997,1.439418,0.49869958,1.4017061,15,0.0001,1e-05,100,4,,
16,model_type.euclidean,activation.dmelu,0.48079997,1.4524772,0.50550175,1.3901602,16,0.0001,1e-05,100,4,,
17,model_type.euclidean,activation.dmelu,0.4976,1.4155881,0.50982314,1.3778869,17,0.0001,1e-05,100,4,,
18,model_type.euclidean,activation.dmelu,0.49469998,1.4334348,0.5106834,1.3688945,18,0.0001,1e-05,100,4,,
19,model_type.euclidean,activation.dmelu,0.49139997,1.4165828,0.515725,1.3574922,19,0.0001,1e-05,100,4,,
20,model_type.euclidean,activation.dmelu,0.498,1.4067107,0.51638526,1.3494486,20,0.0001,1e-05,100,4,,
21,model_type.euclidean,activation.dmelu,0.5082,1.3935666,0.5226072,1.3388422,21,0.0001,1e-05,100,4,,
22,model_type.euclidean,activation.dmelu,0.4994,1.4039012,0.52616835,1.3293456,22,0.0001,1e-05,100,4,,
23,model_type.euclidean,activation.dmelu,0.4982,1.4082807,0.53016967,1.316357,23,0.0001,1e-05,100,4,,
24,model_type.euclidean,activation.dmelu,0.50659996,1.385754,0.53467107,1.3124461,24,0.0001,1e-05,100,4,,
25,model_type.euclidean,activation.dmelu,0.49679998,1.4185184,0.5355114,1.301923,25,0.0001,1e-05,100,4,,
